,Num_Date_Time,Value_comb
2631,6.5,6.0
2632,6.52,6.0
2633,6.54,6.0
2634,6.56,6.0
2635,6.58,6.0
2636,7.0,6.0
2637,7.02,6.0
2638,7.04,6.0
2639,7.06,6.0
2640,7.08,6.0
2641,7.1,6.0
2642,7.12,6.0
2643,7.14,6.0
2644,7.16,6.0
2645,7.18,6.0
2646,7.2,6.0
2647,7.22,6.0
2648,7.24,6.0
2649,7.26,6.0
2650,7.28,6.0
2651,7.3,6.0
2652,7.32,6.0
2653,7.34,6.0
2654,7.36,6.0
2655,7.38,6.0
2656,7.4,6.0
2657,7.42,6.0
2658,7.44,6.0
2659,7.46,6.0
2660,7.48,6.0
2661,7.5,6.0
2662,7.52,6.0
2663,7.54,6.0
2664,7.56,6.0
2665,7.58,6.0
2666,8.0,6.0
2667,8.02,6.0
2668,8.04,6.0
2669,8.06,6.0
2670,8.08,6.0
2671,8.1,6.0
2672,8.12,6.0
2673,8.14,6.0
2674,8.16,6.0
2675,8.18,6.0
2676,8.2,6.0
2677,8.22,6.0
2678,8.24,6.0
2679,8.26,6.0
2680,8.28,6.0
2681,8.3,6.0
2682,8.32,6.0
2683,8.34,6.0
2684,8.36,6.0
2685,8.38,6.0
2686,8.4,6.0
2687,8.42,6.0
2688,8.44,6.0
2689,8.46,6.0
2690,8.48,6.0
2691,8.5,6.0
2692,8.52,6.0
2693,8.54,6.0
2694,8.56,6.0
2695,8.58,6.0
2696,9.0,6.0
2697,9.02,6.0
2698,9.04,6.0
2699,9.06,6.0
2700,9.08,6.0
2701,9.1,6.0
2702,9.12,6.0
2703,9.14,6.0
2704,9.16,6.0
2705,9.18,6.0
2706,9.2,6.0
2707,9.22,6.0
2708,9.24,6.0
2709,9.26,6.0
2710,9.28,6.0
2711,9.3,6.0
2712,9.32,6.0
2713,9.34,6.0
2714,9.36,6.0
2715,9.38,6.0
2716,9.4,6.0
2717,9.42,6.0
2718,9.44,6.0
2719,9.46,6.0
2720,9.48,6.0
2721,9.5,6.0
2722,9.52,6.0
2723,9.54,6.0
2724,9.56,6.0
2725,9.58,6.0
2726,10.0,6.0
2727,10.02,6.0
2728,10.04,6.0
2729,10.06,6.0
2730,10.08,6.0
2731,10.1,6.0
2732,10.12,6.0
2733,10.14,6.0
2734,10.16,6.0
2735,10.18,6.0
2736,10.2,6.0
2737,10.22,6.0
2738,10.24,6.0
2739,10.26,6.0
2740,10.28,6.0
2741,10.3,6.0
2742,10.32,6.0
2743,10.34,6.0
2744,10.36,6.0
2745,10.38,6.0
2746,10.4,6.0
2747,10.42,6.0
2748,10.44,6.0
2749,10.46,6.0
2750,10.48,6.0
2751,10.5,6.0
2752,10.52,6.0
2753,10.54,6.0
2754,10.56,6.0
2755,10.58,6.0
2756,11.0,6.0
2757,11.02,6.0
2758,11.04,6.0
2759,11.06,6.0
2760,11.08,6.0
2761,11.1,6.0
2762,11.12,6.0
2763,11.14,6.0
2764,11.16,6.0
2765,11.18,6.0
2766,11.2,6.0
2767,11.22,6.0
2768,11.24,6.0
2769,11.26,6.0
2770,11.28,6.0
2771,11.3,6.0
2772,11.32,6.0
2773,11.34,6.0
2774,11.36,6.0
2775,11.38,6.0
2776,11.4,6.0
2777,11.42,6.0
2778,11.44,6.0
2779,11.46,6.0
2780,11.48,6.0
2781,11.5,6.0
2782,11.52,6.0
2783,11.54,6.0
2784,11.56,6.0
2785,11.58,6.0
2786,12.0,6.0
2787,12.02,6.0
2788,12.04,6.0
2789,12.06,6.0
2790,12.08,6.0
2791,12.1,6.0
2792,12.12,6.0
2793,12.14,6.0
2794,12.16,6.0
2795,12.18,6.0
2796,12.2,6.0
2797,12.22,6.0
2798,12.24,6.0
2799,12.26,6.0
2800,12.28,6.0
2801,12.3,6.0
2802,12.32,6.0
2803,12.34,6.0
2804,12.36,6.0
2805,12.38,6.0
2806,12.4,6.0
2807,12.42,6.0
2808,12.44,6.0
2809,12.46,6.0
2810,12.48,6.0
2811,12.5,6.0
2812,12.52,6.0
2813,12.54,6.0
2814,12.56,6.0
2815,12.58,6.0
2816,13.0,6.0
2817,13.02,6.0
2818,13.04,6.0
2819,13.06,6.0
2820,13.08,6.0
2821,13.1,6.0
2822,13.12,6.0
2823,13.14,6.0
2824,13.16,6.0
2825,13.18,6.0
2826,13.2,6.0
2827,13.22,6.0
2828,13.24,6.0
2829,13.26,6.0
2830,13.28,6.0
2831,13.3,6.0
2832,13.32,6.0
2833,13.34,6.0
2834,13.36,6.0
2835,13.38,6.0
2836,13.4,6.0
2837,13.42,6.0
2838,13.44,6.0
2839,13.46,6.0
2840,13.48,6.0
2841,13.5,6.0
2842,13.52,6.0
2843,13.54,6.0
2844,13.56,6.0
2845,13.58,6.0
2846,14.0,6.0
2847,14.02,6.0
2848,14.04,6.0
2849,14.06,6.0
2850,14.08,6.0
2851,14.1,6.0
2852,14.12,5.0
2853,14.14,5.0
2854,14.16,5.0
2855,14.18,7.0
2856,14.2,7.0
2857,14.22,6.0
2858,14.24,6.0
2859,14.26,6.0
2860,14.28,6.0
2861,14.3,6.0
2862,14.32,6.0
2863,14.34,6.0
2864,14.36,6.0
2865,14.38,6.0
2866,14.4,6.0
2867,14.42,6.0
2868,14.44,6.0
2869,14.46,6.0
2870,14.48,6.0
2871,14.5,6.0
2872,14.52,6.0
2873,14.54,6.0
2874,14.56,6.0
2875,14.58,6.0
2876,15.0,6.0
2877,15.02,6.0
2878,15.04,6.0
2879,15.06,6.0
2880,15.08,6.0
2881,15.1,6.0
2882,15.12,6.0
2883,15.14,6.0
2884,15.16,6.0
2885,15.18,6.0
2886,15.2,6.0
2887,15.22,6.0
2888,15.24,6.0
2889,15.26,6.0
2890,15.28,6.0
2891,15.3,6.0
2892,15.32,6.0
2893,15.34,6.0
2894,15.36,6.0
2895,15.38,6.0
2896,15.4,6.0
2897,15.42,6.0
2898,15.44,6.0
2899,15.46,6.0
2900,15.48,6.0
2901,15.5,6.0
2902,15.52,6.0
2903,15.54,6.0
2904,15.56,6.0
2905,15.58,6.0
2906,16.0,6.0
2907,16.02,6.0
2908,16.04,6.0
2909,16.06,6.0
2910,16.08,6.0
2911,16.1,6.0
2912,16.12,6.0
2913,16.14,6.0
2914,16.16,6.0
2915,16.18,6.0
2916,16.2,6.0
2917,16.22,6.0
2918,16.24,6.0
2919,16.26,6.0
2920,16.28,6.0
2921,16.3,6.0
2922,16.32,6.0
2923,16.34,6.0
2924,16.36,6.0
2925,16.38,6.0
2926,16.4,6.0
2927,16.42,6.0
2928,16.44,6.0
2929,16.46,6.0
2930,16.48,6.0
2931,16.5,6.0
2932,16.52,6.0
2933,16.54,6.0
2934,16.56,6.0
2935,16.58,6.0
2936,17.0,6.0
2937,17.02,6.0
2938,17.04,6.0
2939,17.06,6.0
2940,17.08,6.0
2941,17.1,6.0
2942,17.12,6.0
2943,17.14,6.0
2944,17.16,6.0
2945,17.18,6.0
2946,17.2,6.0
2947,17.22,6.0
2948,17.24,6.0
2949,17.26,6.0
2950,17.28,6.0
2951,17.3,6.0
2952,17.32,6.0
2953,17.34,6.0
2954,17.36,6.0
2955,17.38,6.0
2956,17.4,7.0
2957,17.42,7.0
2958,17.44,7.0
2959,17.46,6.0
2960,17.48,6.0
2961,17.5,6.0
2962,17.52,6.0
2963,17.54,6.0
2964,17.56,6.0
2965,17.58,6.0
2966,5.12,7.0
2967,5.14,7.0
2968,5.16,7.0
2969,5.18,7.0
2970,5.2,7.0
2971,5.22,7.0
2972,5.24,7.0
2973,5.26,7.0
2974,5.28,7.0
2975,5.3,7.0
2976,5.32,7.0
2977,5.34,7.0
2978,5.36,7.0
2979,5.38,7.0
2980,5.4,7.0
2981,5.42,7.0
2982,5.44,7.0
2983,5.46,7.0
2984,5.48,7.0
2985,5.5,7.0
2986,5.52,7.0
2987,5.54,7.0
2988,5.56,7.0
2989,5.58,7.0
2990,6.0,7.0
2991,6.02,7.0
2992,6.04,7.0
2993,6.06,7.0
2994,6.08,7.0
2995,6.1,7.0
2996,6.12,7.0
2997,6.14,7.0
2998,6.16,7.0
2999,6.18,7.0
3000,6.2,7.0
3001,6.22,7.0
3002,6.24,7.0
3003,6.26,7.0
3004,6.28,7.0
3005,6.3,7.0
3006,6.32,7.0
3007,6.34,7.0
3008,6.36,7.0
3009,6.38,7.0
3010,6.4,7.0
3011,6.42,7.0
3012,6.44,7.0
3013,6.46,7.0
3014,6.48,7.0
3015,6.5,7.0
3016,6.52,7.0
3017,6.54,7.0
3018,6.56,7.0
3019,6.58,7.0
3020,7.0,7.0
3021,7.02,7.0
3022,7.04,7.0
3023,7.06,7.0
3024,7.08,7.0
3025,7.1,7.0
3026,7.12,7.0
3027,7.14,7.0
3028,7.16,7.0
3029,7.18,7.0
3030,7.2,7.0
3031,7.22,7.0
3032,7.24,7.0
3033,7.26,7.0
3034,7.28,7.0
3035,7.3,7.0
3036,7.32,7.0
3037,7.34,7.0
3038,7.36,7.0
3039,7.38,7.0
3040,7.4,7.0
3041,7.42,7.0
3042,7.44,7.0
3043,7.46,7.0
3044,7.48,7.0
3045,7.5,7.0
3046,7.52,7.0
3047,7.54,7.0
3048,7.56,7.0
3049,7.58,7.0
3050,8.0,7.0
3051,8.02,7.0
3052,8.04,7.0
3053,8.06,7.0
3054,8.08,7.0
3055,8.1,7.0
3056,8.12,7.0
3057,8.14,7.0
3058,8.16,7.0
3059,8.18,7.0
3060,8.2,7.0
3061,8.22,7.0
3062,8.24,7.0
3063,8.26,7.0
3064,8.28,7.0
3065,8.3,7.0
3066,8.32,7.0
3067,8.34,7.0
3068,8.36,7.0
3069,8.38,7.0
3070,8.4,7.0
3071,8.42,7.0
3072,8.44,7.0
3073,8.46,7.0
3074,8.48,7.0
3075,8.5,7.0
3076,8.52,7.0
3077,8.54,7.0
3078,8.56,7.0
3079,8.58,7.0
3080,9.0,7.0
3081,9.02,7.0
3082,9.04,7.0
3083,9.06,7.0
3084,9.08,7.0
3085,9.1,7.0
3086,9.12,7.0
3087,9.14,7.0
3088,9.16,7.0
3089,9.18,7.0
3090,9.2,7.0
3091,9.22,7.0
3092,9.24,7.0
3093,9.26,7.0
3094,9.28,7.0
3095,9.3,7.0
3096,9.32,7.0
3097,9.34,7.0
3098,9.36,7.0
3099,9.38,7.0
3100,9.4,7.0
3101,9.42,7.0
3102,9.44,7.0
3103,9.46,7.0
3104,9.48,7.0
3105,9.5,7.0
3106,9.52,7.0
3107,9.54,7.0
3108,9.56,7.0
3109,9.58,7.0
3110,10.0,7.0
3111,10.02,7.0
3112,10.04,7.0
3113,10.06,7.0
3114,10.08,7.0
3115,10.1,7.0
3116,10.12,7.0
3117,10.14,7.0
3118,10.16,7.0
3119,10.18,7.0
3120,10.2,7.0
3121,10.22,7.0
3122,10.24,7.0
3123,10.26,7.0
3124,10.28,7.0
3125,10.3,7.0
3126,10.32,7.0
3127,10.34,7.0
3128,10.36,7.0
3129,10.38,7.0
3130,10.4,7.0
3131,10.42,7.0
3132,10.44,7.0
3133,10.46,7.0
3134,10.48,7.0
3135,10.5,7.0
3136,10.52,7.0
3137,10.54,7.0
3138,10.56,7.0
3139,10.58,7.0
3140,11.0,7.0
3141,11.02,7.0
3142,11.04,7.0
3143,11.06,7.0
3144,11.08,7.0
3145,11.1,7.0
3146,11.12,7.0
3147,11.14,7.0
3148,11.16,7.0
3149,11.18,7.0
3150,11.2,7.0
3151,11.22,7.0
3152,11.24,7.0
3153,11.26,7.0
3154,11.28,7.0
3155,11.3,7.0
3156,11.32,7.0
3157,11.34,7.0
3158,11.36,7.0
3159,11.38,7.0
3160,11.4,7.0
3161,11.42,7.0
3162,11.44,7.0
3163,11.46,7.0
3164,11.48,7.0
3165,11.5,7.0
3166,11.52,7.0
3167,11.54,7.0
3168,11.56,7.0
3169,11.58,6.0
3170,12.0,7.0
3171,12.02,7.0
3172,12.04,7.0
3173,12.06,7.0
3174,12.08,7.0
3175,12.1,7.0
3176,12.12,7.0
3177,12.14,7.0
3178,12.16,7.0
3179,12.18,7.0
3180,12.2,7.0
3181,12.22,7.0
3182,12.24,7.0
3183,12.26,7.0
3184,12.28,7.0
3185,12.3,7.0
3186,12.32,7.0
3187,12.34,7.0
3188,12.36,7.0
3189,12.38,7.0
3190,12.4,7.0
3191,12.42,7.0
3192,12.44,7.0
3193,12.46,7.0
3194,12.48,7.0
3195,12.5,7.0
3196,12.52,7.0
3197,12.54,7.0
3198,12.56,7.0
3199,12.58,7.0
3200,13.0,7.0
3201,13.02,7.0
3202,13.04,7.0
3203,13.06,7.0
3204,13.08,7.0
3205,13.1,7.0
3206,13.12,7.0
3207,13.14,7.0
3208,13.16,7.0
3209,13.18,7.0
3210,13.2,7.0
3211,13.22,7.0
3212,13.24,7.0
3213,13.26,7.0
3214,13.28,7.0
3215,13.3,7.0
3216,13.32,7.0
3217,13.34,7.0
3218,13.36,7.0
3219,13.38,7.0
3220,13.4,7.0
3221,13.42,7.0
3222,13.44,6.0
3223,13.46,6.0
3224,13.48,6.0
3225,13.5,7.0
3226,13.52,7.0
3227,13.54,7.0
3228,13.56,7.0
3229,13.58,7.0
3230,14.0,7.0
3231,14.02,7.0
3232,14.04,7.0
3233,14.06,7.0
3234,14.08,6.0
3235,14.1,6.0
3236,14.12,6.0
3237,14.14,6.0
3238,14.16,6.0
3239,14.18,7.0
3240,14.2,7.0
3241,14.22,6.0
3242,14.24,6.0
3243,14.26,6.0
3244,14.28,6.0
3245,14.3,6.0
3246,14.32,6.0
3247,14.34,6.0
3248,14.36,6.0
3249,14.38,6.0
3250,14.4,7.0
3251,14.42,7.0
3252,14.44,6.0
3253,14.46,6.0
3254,14.48,6.0
3255,14.5,6.0
3256,14.52,6.0
3257,14.54,6.0
3258,14.56,6.0
3259,14.58,6.0
3260,15.0,6.0
3261,15.02,6.0
3262,15.04,6.0
3263,15.06,6.0
3264,15.08,6.0
3265,15.1,6.0
3266,15.12,6.0
3267,15.14,6.0
3268,15.16,7.0
3269,15.18,7.0
3270,15.2,7.0
3271,15.22,7.0
3272,15.24,7.0
3273,15.26,7.0
3274,15.28,7.0
3275,15.3,7.0
3276,15.32,7.0
3277,15.34,7.0
3278,15.36,7.0
3279,15.38,7.0
3280,15.4,7.0
3281,15.42,7.0
3282,15.44,7.0
3283,15.46,7.0
3284,15.48,7.0
3285,15.5,7.0
3286,15.52,7.0
3287,15.54,7.0
3288,15.56,7.0
3289,15.58,7.0
3290,16.0,7.0
3291,16.02,7.0
3292,16.04,7.0
3293,16.06,7.0
3294,16.08,7.0
3295,16.1,7.0
3296,16.12,7.0
3297,16.14,7.0
3298,16.16,7.0
3299,16.18,7.0
3300,16.2,7.0
3301,16.22,7.0
3302,16.24,7.0
3303,16.26,7.0
3304,16.28,7.0
3305,16.3,7.0
3306,16.32,7.0
3307,16.34,7.0
3308,16.36,7.0
3309,16.38,7.0
3310,16.4,7.0
3311,16.42,7.0
3312,16.44,7.0
3313,16.46,7.0
3314,16.48,7.0
3315,16.5,7.0
3316,16.52,7.0
3317,16.54,7.0
3318,16.56,7.0
3319,16.58,7.0
3320,17.0,7.0
3321,17.02,7.0
3322,17.04,7.0
3323,17.06,7.0
3324,17.08,7.0
3325,17.1,7.0
3326,17.12,7.0
3327,17.14,7.0
3328,17.16,7.0
3329,17.18,7.0
3330,17.2,7.0
3331,17.22,7.0
3332,17.24,7.0
3333,17.26,7.0
3334,17.28,7.0
3335,17.3,7.0
3336,17.32,7.0
3337,17.34,7.0
3338,17.36,7.0
3339,17.38,7.0
3340,17.4,7.0
3341,17.42,7.0
3342,17.44,7.0
3343,17.46,7.0
3344,17.48,7.0
3345,17.5,7.0
3346,17.52,7.0
3347,17.54,7.0
3348,17.56,7.0
3349,17.58,7.0
3350,18.0,7.0
3351,18.02,7.0
3352,18.04,7.0
3353,18.06,7.0
3354,18.08,7.0
3355,18.1,7.0
3356,18.12,7.0
3357,18.14,7.0
3358,18.16,7.0
3359,18.18,7.0
3360,18.2,7.0
3361,18.22,7.0
3362,18.24,7.0
3363,18.26,7.0
3364,18.28,7.0
3365,18.3,7.0
3366,18.32,7.0
3367,18.34,7.0
3368,18.36,7.0
3369,18.38,7.0
3370,18.4,7.0
3371,18.42,7.0
3372,18.44,7.0
3373,18.46,7.0
3374,18.48,7.0
3375,18.5,7.0
3376,18.52,7.0
3377,18.54,7.0
3378,18.56,7.0
3379,18.58,7.0
3380,19.0,7.0
3381,19.02,7.0
3382,19.04,7.0
3383,19.06,7.0
3384,19.08,7.0
3385,19.1,7.0
3386,19.12,7.0
3387,19.14,7.0
3388,19.16,7.0
3389,19.18,7.0
3390,19.2,7.0
3391,19.22,7.0
3392,19.24,7.0
3393,19.26,7.0
3394,19.28,7.0
3395,19.3,7.0
3396,19.32,7.0
3397,19.34,7.0
3398,19.36,7.0
3399,19.38,8.0
3400,19.4,8.0
3401,19.42,8.0
3402,19.44,7.0
3403,19.46,7.0
3404,19.48,7.0
3405,19.5,7.0
3406,19.52,7.0
3407,19.54,7.0
3408,19.56,7.0
3409,19.58,7.0
3410,20.0,7.0
3411,20.02,7.0
3412,20.04,7.0
3413,20.06,7.0
3414,20.08,7.0
3415,20.1,7.0
3416,20.12,7.0
3417,20.14,7.0
3418,20.16,7.0
3419,20.18,7.0
3420,20.2,7.0
3421,20.22,7.0
3422,20.24,7.0
3423,20.26,7.0
3424,20.28,7.0
3425,20.3,7.0
3426,20.32,7.0
3427,20.34,7.0
3428,20.36,7.0
3429,20.38,7.0
3430,20.4,7.0
3431,20.42,7.0
3432,20.44,7.0
3433,20.46,7.0
3434,20.48,7.0
3435,20.5,7.0
3436,20.52,7.0
3437,20.54,7.0
3438,20.56,7.0
3439,20.58,7.0
3440,21.0,7.0
3441,21.02,7.0
3442,21.04,7.0
3443,21.06,7.0
3444,21.08,7.0
3445,21.1,7.0
3446,21.12,7.0
3447,21.14,7.0
3448,21.16,7.0
3449,21.18,7.0
3450,21.2,7.0
3451,21.22,7.0
3452,21.24,7.0
3453,21.26,7.0
3454,21.28,7.0
3455,21.3,7.0
3456,21.32,7.0
3457,21.34,7.0
3458,21.36,7.0
3459,21.38,7.0
3460,21.4,7.0
3461,21.42,7.0
3462,21.44,7.0
3463,21.46,7.0
3464,21.48,7.0
3465,21.5,7.0
3466,21.52,7.0
3467,21.54,7.0
3468,21.56,7.0
3469,21.58,7.0
3470,22.0,7.0
3471,22.02,7.0
3472,22.04,7.0
3473,22.06,7.0
3474,22.08,7.0
3475,22.1,7.0
3476,22.12,7.0
3477,22.14,7.0
3478,22.16,7.0
3479,22.18,7.0
3480,22.2,7.0
3481,22.22,7.0
3482,22.24,7.0
3483,22.26,7.0
3484,22.28,7.0
3485,22.3,7.0
3486,22.32,7.0
3487,22.34,7.0
3488,22.36,7.0
3489,22.38,7.0
3490,22.4,7.0
3491,22.42,7.0
3492,22.44,7.0
3493,22.46,7.0
3494,22.48,7.0
3495,22.5,7.0
3496,22.52,7.0
3497,22.54,7.0
3498,22.56,7.0
3499,22.58,7.0
3500,23.0,7.0
3501,23.02,7.0
3502,0.0,17.0
3503,0.02,17.0
3504,0.04,17.0
3505,0.06,17.0
3506,0.08,17.0
3507,0.1,17.0
3508,0.12,17.0
3509,0.14,17.0
3510,0.16,17.0
3511,0.18,17.0
3512,0.2,17.0
3513,0.22,17.0
3514,0.24,17.0
3515,0.26,17.0
3516,0.28,17.0
3517,0.3,17.0
3518,0.32,17.0
3519,0.34,17.0
3520,0.36,17.0
3521,0.38,17.0
3522,0.4,17.0
3523,0.42,17.0
3524,0.44,17.0
3525,0.46,17.0
3526,0.48,17.0
3527,0.5,17.0
3528,0.52,17.0
3529,0.54,17.0
3530,0.56,17.0
3531,0.58,17.0
3532,1.0,17.0
3533,1.02,17.0
3534,1.04,17.0
3535,1.06,17.0
3536,1.08,17.0
3537,1.1,17.0
3538,1.12,17.0
3539,1.14,17.0
3540,1.16,17.0
3541,1.18,17.0
3542,1.2,17.0
3543,1.22,17.0
3544,1.24,17.0
3545,1.26,17.0
3546,1.28,17.0
3547,1.3,17.0
3548,1.32,17.0
3549,1.34,17.0
3550,1.36,17.0
3551,1.38,17.0
3552,1.4,17.0
3553,1.42,17.0
3554,1.44,17.0
3555,1.46,17.0
3556,1.48,17.0
3557,1.5,17.0
3558,1.52,17.0
3559,1.54,17.0
3560,1.56,17.0
3561,1.58,17.0
3562,2.0,17.0
3563,2.02,17.0
3564,2.04,17.0
3565,2.06,17.0
3566,2.08,17.0
3567,2.1,17.0
3568,2.12,17.0
3569,2.14,17.0
3570,2.16,17.0
3571,2.18,17.0
3572,2.2,17.0
3573,2.22,17.0
3574,2.24,17.0
3575,2.26,17.0
3576,2.28,17.0
3577,2.3,17.0
3578,2.32,17.0
3579,2.34,17.0
3580,2.36,17.0
3581,2.38,17.0
3582,2.4,17.0
3583,2.42,17.0
3584,2.44,17.0
3585,2.46,17.0
3586,2.48,17.0
3587,2.5,17.0
3588,2.52,17.0
3589,2.54,17.0
3590,2.56,17.0
3591,2.58,17.0
3592,3.0,17.0
3593,3.02,17.0
3594,3.04,17.0
3595,3.06,17.0
3596,3.08,17.0
3597,3.1,17.0
3598,3.12,17.0
3599,3.14,17.0
3600,3.16,17.0
3601,3.18,17.0
3602,3.2,17.0
3603,3.22,17.0
3604,3.24,17.0
3605,3.26,17.0
3606,3.28,17.0
3607,3.3,17.0
3608,3.32,17.0
3609,3.34,17.0
3610,3.36,17.0
3611,3.38,17.0
3612,3.4,17.0
3613,3.42,17.0
3614,3.44,17.0
3615,3.46,17.0
3616,3.48,17.0
3617,3.5,17.0
3618,3.52,17.0
3619,3.54,17.0
3620,3.56,17.0
3621,3.58,17.0
3622,4.0,17.0
3623,4.02,17.0
3624,4.04,17.0
3625,4.06,17.0
3626,4.08,17.0
3627,4.1,17.0
3628,4.12,17.0
3629,4.14,17.0
3630,4.16,17.0
3631,4.18,17.0
3632,4.2,17.0
3633,4.22,17.0
3634,4.24,17.0
3635,4.26,17.0
3636,4.28,17.0
3637,4.3,17.0
3638,4.32,17.0
3639,4.34,17.0
3640,4.36,17.0
3641,4.38,17.0
3642,4.4,17.0
3643,4.42,17.0
3644,4.44,17.0
3645,4.46,17.0
3646,4.48,17.0
3647,4.5,17.0
3648,4.52,17.0
3649,4.54,17.0
3650,4.56,17.0
3651,4.58,17.0
3652,5.0,17.0
3653,5.02,17.0
3654,5.04,17.0
3655,5.06,17.0
3656,5.08,17.0
3657,5.1,17.0
3658,5.12,17.0
3659,5.14,17.0
3660,5.16,17.0
3661,5.18,17.0
3662,5.2,17.0
3663,5.22,17.0
3664,5.24,17.0
3665,5.26,17.0
3666,5.28,17.0
3667,5.3,17.0
3668,5.32,17.0
3669,5.34,17.0
3670,5.36,17.0
3671,5.38,17.0
3672,5.4,17.0
3673,5.42,17.0
3674,5.44,17.0
3675,5.46,17.0
3676,5.48,17.0
3677,5.5,17.0
3678,5.52,17.0
3679,5.54,17.0
3680,5.56,17.0
3681,5.58,17.0
3682,6.0,17.0
3683,6.02,17.0
3684,6.04,17.0
3685,6.06,17.0
3686,6.08,17.0
3687,6.1,17.0
3688,6.12,17.0
3689,6.14,17.0
3690,6.16,17.0
3691,6.18,17.0
3692,6.2,17.0
3693,6.22,17.0
3694,6.24,17.0
3695,6.26,17.0
3696,6.28,17.0
3697,6.3,17.0
3698,6.32,17.0
3699,6.34,17.0
3700,6.36,17.0
3701,6.38,17.0
3702,6.4,17.0
3703,6.42,17.0
3704,6.44,17.0
3705,6.46,17.0
3706,6.48,17.0
3707,6.5,17.0
3708,6.52,17.0
3709,6.54,17.0
3710,6.56,17.0
3711,6.58,17.0
3712,7.0,17.0
3713,7.02,17.0
3714,7.04,17.0
3715,7.06,17.0
3716,7.08,17.0
3717,7.1,17.0
3718,7.12,17.0
3719,7.14,17.0
3720,7.16,17.0
3721,7.18,17.0
3722,7.2,17.0
3723,7.22,17.0
3724,7.24,17.0
3725,7.26,17.0
3726,7.28,17.0
3727,7.3,17.0
3728,7.32,17.0
3729,7.34,17.0
3730,7.36,17.0
3731,7.38,17.0
3732,7.4,17.0
3733,7.42,17.0
3734,7.44,17.0
3735,7.46,17.0
3736,7.48,17.0
3737,7.5,17.0
3738,7.52,17.0
3739,7.54,17.0
3740,7.56,17.0
3741,7.58,17.0
3742,8.0,17.0
3743,8.02,17.0
3744,8.04,17.0
3745,8.06,17.0
3746,8.08,17.0
3747,8.1,17.0
3748,8.12,17.0
3749,8.14,17.0
3750,8.16,17.0
3751,8.18,17.0
3752,8.2,17.0
3753,8.22,17.0
3754,8.24,17.0
3755,8.26,17.0
3756,8.28,17.0
3757,8.3,17.0
3758,8.32,17.0
3759,8.34,17.0
3760,8.36,17.0
3761,8.38,17.0
3762,8.4,17.0
3763,8.42,17.0
3764,8.44,17.0
3765,8.46,17.0
3766,8.48,17.0
3767,8.5,17.0
3768,8.52,17.0
3769,8.54,17.0
3770,8.56,17.0
3771,8.58,17.0
3772,9.0,17.0
3773,9.02,17.0
3774,9.04,17.0
3775,9.06,17.0
3776,9.08,17.0
3777,9.1,17.0
3778,9.12,17.0
3779,9.14,17.0
3780,9.16,17.0
3781,9.18,17.0
3782,9.2,17.0
3783,9.22,17.0
3784,9.24,17.0
3785,9.26,17.0
3786,9.28,17.0
3787,9.3,17.0
3788,9.32,17.0
3789,9.34,17.0
3790,9.36,17.0
3791,9.38,17.0
3792,9.4,17.0
3793,9.42,17.0
3794,9.44,17.0
3795,9.46,17.0
3796,9.48,17.0
3797,9.5,17.0
3798,9.52,17.0
3799,9.54,17.0
3800,9.56,17.0
3801,9.58,17.0
3802,10.0,17.0
3803,10.02,17.0
3804,10.04,17.0
3805,10.06,17.0
3806,10.08,17.0
3807,10.1,17.0
3808,10.12,17.0
3809,10.14,17.0
3810,10.16,17.0
3811,10.18,17.0
3812,10.2,17.0
3813,10.22,17.0
3814,10.24,17.0
3815,10.26,17.0
3816,10.28,17.0
3817,10.3,17.0
3818,10.32,17.0
3819,10.34,17.0
3820,10.36,17.0
3821,10.38,17.0
3822,10.4,17.0
3823,10.42,17.0
3824,10.44,17.0
3825,10.46,17.0
3826,10.48,17.0
3827,10.5,17.0
3828,10.52,17.0
3829,10.54,17.0
3830,10.56,17.0
3831,10.58,17.0
3832,11.0,17.0
3833,11.02,17.0
3834,11.04,17.0
3835,11.06,17.0
3836,11.08,17.0
3837,11.1,17.0
3838,11.12,17.0
3839,11.14,17.0
3840,11.16,17.0
3841,11.18,17.0
3842,11.2,17.0
3843,11.22,17.0
3844,11.24,17.0
3845,11.26,17.0
3846,11.28,17.0
3847,11.3,17.0
3848,11.32,17.0
3849,11.34,17.0
3850,11.36,17.0
3851,11.38,17.0
3852,11.4,17.0
3853,11.42,17.0
3854,11.44,17.0
3855,11.46,17.0
3856,11.48,17.0
3857,11.5,17.0
3858,11.52,17.0
3859,11.54,17.0
3860,11.56,17.0
3861,11.58,17.0
3862,12.0,17.0
3863,12.02,17.0
3864,12.04,17.0
3865,12.06,17.0
3866,12.08,17.0
3867,12.1,17.0
3868,12.12,17.0
3869,12.14,17.0
3870,12.16,17.0
3871,12.18,17.0
3872,12.2,17.0
3873,12.22,17.0
3874,12.24,17.0
3875,12.26,17.0
3876,12.28,17.0
3877,12.3,17.0
3878,12.32,17.0
3879,12.34,17.0
3880,12.36,17.0
3881,12.38,17.0
3882,12.4,17.0
3883,12.42,17.0
3884,12.44,17.0
3885,12.46,17.0
3886,12.48,17.0
3887,12.5,17.0
3888,12.52,17.0
3889,12.54,17.0
3890,12.56,17.0
3891,12.58,17.0
3892,13.0,17.0
3893,13.02,17.0
3894,13.04,17.0
3895,13.06,17.0
3896,13.08,17.0
3897,13.1,17.0
3898,13.12,17.0
3899,13.14,17.0
3900,13.16,17.0
3901,13.18,17.0
