Series;Time;Value
openshift-dns-operator;2020-02-01T17:10:00+05:30;0.000330370028756564
openshift-dns-operator;2020-02-01T17:10:30+05:30;0.00038916611666669115
openshift-dns-operator;2020-02-01T17:11:00+05:30;0.0003726504597896919
openshift-dns-operator;2020-02-01T17:11:30+05:30;0.00038037127190611325
openshift-dns-operator;2020-02-01T17:12:00+05:30;0.00038352924999998097
openshift-dns-operator;2020-02-01T17:12:30+05:30;0.00038485010062445484
openshift-dns-operator;2020-02-01T17:13:00+05:30;0.0003738520256162806
openshift-dns-operator;2020-02-01T17:13:30+05:30;0.0003767061877996558
openshift-dns-operator;2020-02-01T17:14:00+05:30;0.00037143380778211096
openshift-dns-operator;2020-02-01T17:14:30+05:30;0.00043234018608279053
openshift-dns-operator;2020-02-01T17:15:00+05:30;0.00044770271824269624
openshift-dns-operator;2020-02-01T17:15:30+05:30;0.00045877013941547103
openshift-dns-operator;2020-02-01T17:16:00+05:30;0.000447614623394498
openshift-dns-operator;2020-02-01T17:16:30+05:30;0.0004515368189036726
openshift-dns-operator;2020-02-01T17:17:00+05:30;0.0004564800706671352
openshift-dns-operator;2020-02-01T17:17:30+05:30;0.0004655292704990891
openshift-etcd;2020-02-01T16:17:30+05:30;null
openshift-etcd;2020-02-01T16:18:00+05:30;null
openshift-etcd;2020-02-01T16:18:30+05:30;null
openshift-etcd;2020-02-01T16:19:00+05:30;null
openshift-etcd;2020-02-01T16:19:30+05:30;null
openshift-etcd;2020-02-01T16:20:00+05:30;null
openshift-etcd;2020-02-01T16:20:30+05:30;null
openshift-etcd;2020-02-01T16:21:00+05:30;null
openshift-etcd;2020-02-01T16:21:30+05:30;null
openshift-etcd;2020-02-01T16:22:00+05:30;null
openshift-etcd;2020-02-01T16:22:30+05:30;null
openshift-etcd;2020-02-01T16:23:00+05:30;null
openshift-etcd;2020-02-01T16:23:30+05:30;null
openshift-etcd;2020-02-01T16:24:00+05:30;null
openshift-etcd;2020-02-01T16:24:30+05:30;null
openshift-etcd;2020-02-01T16:25:00+05:30;null
openshift-etcd;2020-02-01T16:25:30+05:30;null
openshift-etcd;2020-02-01T16:26:00+05:30;null
openshift-etcd;2020-02-01T16:26:30+05:30;null
openshift-etcd;2020-02-01T16:27:00+05:30;null
openshift-etcd;2020-02-01T16:27:30+05:30;null
openshift-etcd;2020-02-01T16:28:00+05:30;null
openshift-etcd;2020-02-01T16:28:30+05:30;null
openshift-etcd;2020-02-01T16:29:00+05:30;null
openshift-etcd;2020-02-01T16:29:30+05:30;null
openshift-etcd;2020-02-01T16:30:00+05:30;null
openshift-etcd;2020-02-01T16:30:30+05:30;null
openshift-etcd;2020-02-01T16:31:00+05:30;null
openshift-etcd;2020-02-01T16:31:30+05:30;null
openshift-etcd;2020-02-01T16:32:00+05:30;null
openshift-etcd;2020-02-01T16:32:30+05:30;null
openshift-etcd;2020-02-01T16:33:00+05:30;null
openshift-etcd;2020-02-01T16:33:30+05:30;null
openshift-etcd;2020-02-01T16:34:00+05:30;null
openshift-etcd;2020-02-01T16:34:30+05:30;null
openshift-etcd;2020-02-01T16:35:00+05:30;null
openshift-etcd;2020-02-01T16:35:30+05:30;null
openshift-etcd;2020-02-01T16:36:00+05:30;null
openshift-etcd;2020-02-01T16:36:30+05:30;null
openshift-etcd;2020-02-01T16:37:00+05:30;null
openshift-etcd;2020-02-01T16:37:30+05:30;null
openshift-etcd;2020-02-01T16:38:00+05:30;null
openshift-etcd;2020-02-01T16:38:30+05:30;null
openshift-etcd;2020-02-01T16:39:00+05:30;null
openshift-etcd;2020-02-01T16:39:30+05:30;null
openshift-etcd;2020-02-01T16:40:00+05:30;null
openshift-etcd;2020-02-01T16:40:30+05:30;null
openshift-etcd;2020-02-01T16:41:00+05:30;null
openshift-etcd;2020-02-01T16:41:30+05:30;null
openshift-etcd;2020-02-01T16:42:00+05:30;null
openshift-etcd;2020-02-01T16:42:30+05:30;null
openshift-etcd;2020-02-01T16:43:00+05:30;null
openshift-etcd;2020-02-01T16:43:30+05:30;null
openshift-etcd;2020-02-01T16:44:00+05:30;null
openshift-etcd;2020-02-01T16:44:30+05:30;null
openshift-etcd;2020-02-01T16:45:00+05:30;null
openshift-etcd;2020-02-01T16:45:30+05:30;null
openshift-etcd;2020-02-01T16:46:00+05:30;null
openshift-etcd;2020-02-01T16:46:30+05:30;null
openshift-etcd;2020-02-01T16:47:00+05:30;null
openshift-etcd;2020-02-01T16:47:30+05:30;null
openshift-etcd;2020-02-01T16:48:00+05:30;null
openshift-etcd;2020-02-01T16:48:30+05:30;null
openshift-etcd;2020-02-01T16:49:00+05:30;null
openshift-etcd;2020-02-01T16:49:30+05:30;null
openshift-etcd;2020-02-01T16:50:00+05:30;null
openshift-etcd;2020-02-01T16:50:30+05:30;null
openshift-etcd;2020-02-01T16:51:00+05:30;null
openshift-etcd;2020-02-01T16:51:30+05:30;null
openshift-etcd;2020-02-01T16:52:00+05:30;null
openshift-etcd;2020-02-01T16:52:30+05:30;null
openshift-etcd;2020-02-01T16:53:00+05:30;null
openshift-etcd;2020-02-01T16:53:30+05:30;null
openshift-etcd;2020-02-01T16:54:00+05:30;null
openshift-etcd;2020-02-01T16:54:30+05:30;null
openshift-etcd;2020-02-01T16:55:00+05:30;null
openshift-etcd;2020-02-01T16:55:30+05:30;null
openshift-etcd;2020-02-01T16:56:00+05:30;null
openshift-etcd;2020-02-01T16:56:30+05:30;null
openshift-etcd;2020-02-01T16:57:00+05:30;null
openshift-etcd;2020-02-01T16:57:30+05:30;null
openshift-etcd;2020-02-01T16:58:00+05:30;null
openshift-etcd;2020-02-01T16:58:30+05:30;null
openshift-etcd;2020-02-01T16:59:00+05:30;null
openshift-etcd;2020-02-01T16:59:30+05:30;null
openshift-etcd;2020-02-01T17:00:00+05:30;null
openshift-etcd;2020-02-01T17:00:30+05:30;null
openshift-etcd;2020-02-01T17:01:00+05:30;null
openshift-etcd;2020-02-01T17:01:30+05:30;null
openshift-etcd;2020-02-01T17:02:00+05:30;null
openshift-etcd;2020-02-01T17:02:30+05:30;null
openshift-etcd;2020-02-01T17:03:00+05:30;null
openshift-etcd;2020-02-01T17:03:30+05:30;null
openshift-etcd;2020-02-01T17:04:00+05:30;null
openshift-etcd;2020-02-01T17:04:30+05:30;null
openshift-etcd;2020-02-01T17:05:00+05:30;null
openshift-etcd;2020-02-01T17:05:30+05:30;null
openshift-etcd;2020-02-01T17:06:00+05:30;null
openshift-etcd;2020-02-01T17:06:30+05:30;0.02699599740196337
openshift-etcd;2020-02-01T17:07:00+05:30;0.08328685337895064
openshift-etcd;2020-02-01T17:07:30+05:30;0.11618532811385882
openshift-etcd;2020-02-01T17:08:00+05:30;0.15084774688450647
openshift-etcd;2020-02-01T17:08:30+05:30;0.17874818629239395
openshift-etcd;2020-02-01T17:09:00+05:30;0.20866960063330928
openshift-etcd;2020-02-01T17:09:30+05:30;0.2342367015678618
openshift-etcd;2020-02-01T17:10:00+05:30;0.2552536690807109
openshift-etcd;2020-02-01T17:10:30+05:30;0.28786091338576475
openshift-etcd;2020-02-01T17:11:00+05:30;0.28854435528071076
openshift-etcd;2020-02-01T17:11:30+05:30;0.2786356576652124
openshift-etcd;2020-02-01T17:12:00+05:30;0.27231148590300924
openshift-etcd;2020-02-01T17:12:30+05:30;0.2542156799470413
openshift-etcd;2020-02-01T17:13:00+05:30;0.25061761855545894
openshift-etcd;2020-02-01T17:13:30+05:30;0.2403715944173253
openshift-etcd;2020-02-01T17:14:00+05:30;0.247045455916502
openshift-etcd;2020-02-01T17:14:30+05:30;0.24734213099391433
openshift-etcd;2020-02-01T17:15:00+05:30;0.24434774642494786
openshift-etcd;2020-02-01T17:15:30+05:30;0.24201370495220798
openshift-etcd;2020-02-01T17:16:00+05:30;0.24981200626098005
openshift-etcd;2020-02-01T17:16:30+05:30;0.251980077310803
openshift-etcd;2020-02-01T17:17:00+05:30;0.25297465091333027
openshift-etcd;2020-02-01T17:17:30+05:30;0.25441348700594896
openshift-image-registry;2020-02-01T16:17:30+05:30;null
openshift-image-registry;2020-02-01T16:18:00+05:30;null
openshift-image-registry;2020-02-01T16:18:30+05:30;null
openshift-image-registry;2020-02-01T16:19:00+05:30;null
openshift-image-registry;2020-02-01T16:19:30+05:30;null
openshift-image-registry;2020-02-01T16:20:00+05:30;null
openshift-image-registry;2020-02-01T16:20:30+05:30;null
openshift-image-registry;2020-02-01T16:21:00+05:30;null
openshift-image-registry;2020-02-01T16:21:30+05:30;null
openshift-image-registry;2020-02-01T16:22:00+05:30;null
openshift-image-registry;2020-02-01T16:22:30+05:30;null
openshift-image-registry;2020-02-01T16:23:00+05:30;null
openshift-image-registry;2020-02-01T16:23:30+05:30;null
openshift-image-registry;2020-02-01T16:24:00+05:30;null
openshift-image-registry;2020-02-01T16:24:30+05:30;null
openshift-image-registry;2020-02-01T16:25:00+05:30;null
openshift-image-registry;2020-02-01T16:25:30+05:30;null
openshift-image-registry;2020-02-01T16:26:00+05:30;null
openshift-image-registry;2020-02-01T16:26:30+05:30;null
openshift-image-registry;2020-02-01T16:27:00+05:30;null
openshift-image-registry;2020-02-01T16:27:30+05:30;null
openshift-image-registry;2020-02-01T16:28:00+05:30;null
openshift-image-registry;2020-02-01T16:28:30+05:30;null
openshift-image-registry;2020-02-01T16:29:00+05:30;null
openshift-image-registry;2020-02-01T16:29:30+05:30;null
openshift-image-registry;2020-02-01T16:30:00+05:30;null
openshift-image-registry;2020-02-01T16:30:30+05:30;null
openshift-image-registry;2020-02-01T16:31:00+05:30;null
openshift-image-registry;2020-02-01T16:31:30+05:30;null
openshift-image-registry;2020-02-01T16:32:00+05:30;null
openshift-image-registry;2020-02-01T16:32:30+05:30;null
openshift-image-registry;2020-02-01T16:33:00+05:30;null
openshift-image-registry;2020-02-01T16:33:30+05:30;null
openshift-image-registry;2020-02-01T16:34:00+05:30;null
openshift-image-registry;2020-02-01T16:34:30+05:30;null
openshift-image-registry;2020-02-01T16:35:00+05:30;null
openshift-image-registry;2020-02-01T16:35:30+05:30;null
openshift-image-registry;2020-02-01T16:36:00+05:30;null
openshift-image-registry;2020-02-01T16:36:30+05:30;null
openshift-image-registry;2020-02-01T16:37:00+05:30;null
openshift-image-registry;2020-02-01T16:37:30+05:30;null
openshift-image-registry;2020-02-01T16:38:00+05:30;null
openshift-image-registry;2020-02-01T16:38:30+05:30;null
openshift-image-registry;2020-02-01T16:39:00+05:30;null
openshift-image-registry;2020-02-01T16:39:30+05:30;null
openshift-image-registry;2020-02-01T16:40:00+05:30;null
openshift-image-registry;2020-02-01T16:40:30+05:30;null
openshift-image-registry;2020-02-01T16:41:00+05:30;null
openshift-image-registry;2020-02-01T16:41:30+05:30;null
openshift-image-registry;2020-02-01T16:42:00+05:30;null
openshift-image-registry;2020-02-01T16:42:30+05:30;null
openshift-image-registry;2020-02-01T16:43:00+05:30;null
openshift-image-registry;2020-02-01T16:43:30+05:30;null
openshift-image-registry;2020-02-01T16:44:00+05:30;null
openshift-image-registry;2020-02-01T16:44:30+05:30;null
openshift-image-registry;2020-02-01T16:45:00+05:30;null
openshift-image-registry;2020-02-01T16:45:30+05:30;null
openshift-image-registry;2020-02-01T16:46:00+05:30;null
openshift-image-registry;2020-02-01T16:46:30+05:30;null
openshift-image-registry;2020-02-01T16:47:00+05:30;null
openshift-image-registry;2020-02-01T16:47:30+05:30;null
openshift-image-registry;2020-02-01T16:48:00+05:30;null
openshift-image-registry;2020-02-01T16:48:30+05:30;null
openshift-image-registry;2020-02-01T16:49:00+05:30;null
openshift-image-registry;2020-02-01T16:49:30+05:30;null
openshift-image-registry;2020-02-01T16:50:00+05:30;null
openshift-image-registry;2020-02-01T16:50:30+05:30;null
openshift-image-registry;2020-02-01T16:51:00+05:30;null
openshift-image-registry;2020-02-01T16:51:30+05:30;null
openshift-image-registry;2020-02-01T16:52:00+05:30;null
openshift-image-registry;2020-02-01T16:52:30+05:30;null
openshift-image-registry;2020-02-01T16:53:00+05:30;null
openshift-image-registry;2020-02-01T16:53:30+05:30;null
openshift-image-registry;2020-02-01T16:54:00+05:30;null
openshift-image-registry;2020-02-01T16:54:30+05:30;null
openshift-image-registry;2020-02-01T16:55:00+05:30;null
openshift-image-registry;2020-02-01T16:55:30+05:30;null
openshift-image-registry;2020-02-01T16:56:00+05:30;null
openshift-image-registry;2020-02-01T16:56:30+05:30;null
openshift-image-registry;2020-02-01T16:57:00+05:30;null
openshift-image-registry;2020-02-01T16:57:30+05:30;null
openshift-image-registry;2020-02-01T16:58:00+05:30;null
openshift-image-registry;2020-02-01T16:58:30+05:30;null
openshift-image-registry;2020-02-01T16:59:00+05:30;null
openshift-image-registry;2020-02-01T16:59:30+05:30;null
openshift-image-registry;2020-02-01T17:00:00+05:30;null
openshift-image-registry;2020-02-01T17:00:30+05:30;null
openshift-image-registry;2020-02-01T17:01:00+05:30;null
openshift-image-registry;2020-02-01T17:01:30+05:30;null
openshift-image-registry;2020-02-01T17:02:00+05:30;null
openshift-image-registry;2020-02-01T17:02:30+05:30;null
openshift-image-registry;2020-02-01T17:03:00+05:30;null
openshift-image-registry;2020-02-01T17:03:30+05:30;null
openshift-image-registry;2020-02-01T17:04:00+05:30;null
openshift-image-registry;2020-02-01T17:04:30+05:30;null
openshift-image-registry;2020-02-01T17:05:00+05:30;null
openshift-image-registry;2020-02-01T17:05:30+05:30;null
openshift-image-registry;2020-02-01T17:06:00+05:30;null
openshift-image-registry;2020-02-01T17:06:30+05:30;0.0006997075664569747
openshift-image-registry;2020-02-01T17:07:00+05:30;0.0011598719831032408
openshift-image-registry;2020-02-01T17:07:30+05:30;0.0016974750835818844
openshift-image-registry;2020-02-01T17:08:00+05:30;0.0025022794457313603
openshift-image-registry;2020-02-01T17:08:30+05:30;0.005436311628357775
openshift-image-registry;2020-02-01T17:09:00+05:30;0.0074860104814557125
openshift-image-registry;2020-02-01T17:09:30+05:30;0.007899462463572031
openshift-image-registry;2020-02-01T17:10:00+05:30;0.008759356297904766
openshift-image-registry;2020-02-01T17:10:30+05:30;0.009021269458335783
openshift-image-registry;2020-02-01T17:11:00+05:30;0.012085173318206865
openshift-image-registry;2020-02-01T17:11:30+05:30;0.013577361845339635
openshift-image-registry;2020-02-01T17:12:00+05:30;0.012770901958184715
openshift-image-registry;2020-02-01T17:12:30+05:30;0.010595034709721507
openshift-image-registry;2020-02-01T17:13:00+05:30;0.008668938943197774
openshift-image-registry;2020-02-01T17:13:30+05:30;0.011767495045009714
openshift-image-registry;2020-02-01T17:14:00+05:30;0.012589081084191104
openshift-image-registry;2020-02-01T17:14:30+05:30;0.012083677597384008
openshift-image-registry;2020-02-01T17:15:00+05:30;0.01136850704206345
openshift-image-registry;2020-02-01T17:15:30+05:30;0.010388605635732927
openshift-image-registry;2020-02-01T17:16:00+05:30;0.00692260880907631
openshift-image-registry;2020-02-01T17:16:30+05:30;0.006845229962397272
openshift-image-registry;2020-02-01T17:17:00+05:30;0.006719824971999731
openshift-image-registry;2020-02-01T17:17:30+05:30;0.006884238822093586
openshift-ingress;2020-02-01T16:17:30+05:30;null
openshift-ingress;2020-02-01T16:18:00+05:30;null
openshift-ingress;2020-02-01T16:18:30+05:30;null
openshift-ingress;2020-02-01T16:19:00+05:30;null
openshift-ingress;2020-02-01T16:19:30+05:30;null
openshift-ingress;2020-02-01T16:20:00+05:30;null
openshift-ingress;2020-02-01T16:20:30+05:30;null
openshift-ingress;2020-02-01T16:21:00+05:30;null
openshift-ingress;2020-02-01T16:21:30+05:30;null
openshift-ingress;2020-02-01T16:22:00+05:30;null
openshift-ingress;2020-02-01T16:22:30+05:30;null
openshift-ingress;2020-02-01T16:23:00+05:30;null
openshift-ingress;2020-02-01T16:23:30+05:30;null
openshift-ingress;2020-02-01T16:24:00+05:30;null
openshift-ingress;2020-02-01T16:24:30+05:30;null
openshift-ingress;2020-02-01T16:25:00+05:30;null
openshift-ingress;2020-02-01T16:25:30+05:30;null
openshift-ingress;2020-02-01T16:26:00+05:30;null
openshift-ingress;2020-02-01T16:26:30+05:30;null
openshift-ingress;2020-02-01T16:27:00+05:30;null
openshift-ingress;2020-02-01T16:27:30+05:30;null
openshift-ingress;2020-02-01T16:28:00+05:30;null
openshift-ingress;2020-02-01T16:28:30+05:30;null
openshift-ingress;2020-02-01T16:29:00+05:30;null
openshift-ingress;2020-02-01T16:29:30+05:30;null
openshift-ingress;2020-02-01T16:30:00+05:30;null
openshift-ingress;2020-02-01T16:30:30+05:30;null
openshift-ingress;2020-02-01T16:31:00+05:30;null
openshift-ingress;2020-02-01T16:31:30+05:30;null
openshift-ingress;2020-02-01T16:32:00+05:30;null
openshift-ingress;2020-02-01T16:32:30+05:30;null
openshift-ingress;2020-02-01T16:33:00+05:30;null
openshift-ingress;2020-02-01T16:33:30+05:30;null
openshift-ingress;2020-02-01T16:34:00+05:30;null
openshift-ingress;2020-02-01T16:34:30+05:30;null
openshift-ingress;2020-02-01T16:35:00+05:30;null
openshift-ingress;2020-02-01T16:35:30+05:30;null
openshift-ingress;2020-02-01T16:36:00+05:30;null
openshift-ingress;2020-02-01T16:36:30+05:30;null
openshift-ingress;2020-02-01T16:37:00+05:30;null
openshift-ingress;2020-02-01T16:37:30+05:30;null
openshift-ingress;2020-02-01T16:38:00+05:30;null
openshift-ingress;2020-02-01T16:38:30+05:30;null
openshift-ingress;2020-02-01T16:39:00+05:30;null
openshift-ingress;2020-02-01T16:39:30+05:30;null
openshift-ingress;2020-02-01T16:40:00+05:30;null
openshift-ingress;2020-02-01T16:40:30+05:30;null
openshift-ingress;2020-02-01T16:41:00+05:30;null
openshift-ingress;2020-02-01T16:41:30+05:30;null
openshift-ingress;2020-02-01T16:42:00+05:30;null
openshift-ingress;2020-02-01T16:42:30+05:30;null
openshift-ingress;2020-02-01T16:43:00+05:30;null
openshift-ingress;2020-02-01T16:43:30+05:30;null
openshift-ingress;2020-02-01T16:44:00+05:30;null
openshift-ingress;2020-02-01T16:44:30+05:30;null
openshift-ingress;2020-02-01T16:45:00+05:30;null
openshift-ingress;2020-02-01T16:45:30+05:30;null
openshift-ingress;2020-02-01T16:46:00+05:30;null
openshift-ingress;2020-02-01T16:46:30+05:30;null
openshift-ingress;2020-02-01T16:47:00+05:30;null
openshift-ingress;2020-02-01T16:47:30+05:30;null
openshift-ingress;2020-02-01T16:48:00+05:30;null
openshift-ingress;2020-02-01T16:48:30+05:30;null
openshift-ingress;2020-02-01T16:49:00+05:30;null
openshift-ingress;2020-02-01T16:49:30+05:30;null
openshift-ingress;2020-02-01T16:50:00+05:30;null
openshift-ingress;2020-02-01T16:50:30+05:30;null
openshift-ingress;2020-02-01T16:51:00+05:30;null
openshift-ingress;2020-02-01T16:51:30+05:30;null
openshift-ingress;2020-02-01T16:52:00+05:30;null
openshift-ingress;2020-02-01T16:52:30+05:30;null
openshift-ingress;2020-02-01T16:53:00+05:30;null
openshift-ingress;2020-02-01T16:53:30+05:30;null
openshift-ingress;2020-02-01T16:54:00+05:30;null
openshift-ingress;2020-02-01T16:54:30+05:30;null
openshift-ingress;2020-02-01T16:55:00+05:30;null
openshift-ingress;2020-02-01T16:55:30+05:30;null
openshift-ingress;2020-02-01T16:56:00+05:30;null
openshift-ingress;2020-02-01T16:56:30+05:30;null
openshift-ingress;2020-02-01T16:57:00+05:30;null
openshift-ingress;2020-02-01T16:57:30+05:30;null
openshift-ingress;2020-02-01T16:58:00+05:30;null
openshift-ingress;2020-02-01T16:58:30+05:30;null
openshift-ingress;2020-02-01T16:59:00+05:30;null
openshift-ingress;2020-02-01T16:59:30+05:30;null
openshift-ingress;2020-02-01T17:00:00+05:30;null
openshift-ingress;2020-02-01T17:00:30+05:30;null
openshift-ingress;2020-02-01T17:01:00+05:30;null
openshift-ingress;2020-02-01T17:01:30+05:30;null
openshift-ingress;2020-02-01T17:02:00+05:30;null
openshift-ingress;2020-02-01T17:02:30+05:30;null
openshift-ingress;2020-02-01T17:03:00+05:30;null
openshift-ingress;2020-02-01T17:03:30+05:30;null
openshift-ingress;2020-02-01T17:04:00+05:30;null
openshift-ingress;2020-02-01T17:04:30+05:30;null
openshift-ingress;2020-02-01T17:05:00+05:30;null
openshift-ingress;2020-02-01T17:05:30+05:30;null
openshift-ingress;2020-02-01T17:06:00+05:30;null
openshift-ingress;2020-02-01T17:06:30+05:30;0.0012316859617513335
openshift-ingress;2020-02-01T17:07:00+05:30;0.006805750613114444
openshift-ingress;2020-02-01T17:07:30+05:30;0.007770501550000001
openshift-ingress;2020-02-01T17:08:00+05:30;0.01006562811111111
openshift-ingress;2020-02-01T17:08:30+05:30;0.01683385514375
openshift-ingress;2020-02-01T17:09:00+05:30;0.01886572885866667
openshift-ingress;2020-02-01T17:09:30+05:30;0.017473458251666667
openshift-ingress;2020-02-01T17:10:00+05:30;0.020705431580952387
openshift-ingress;2020-02-01T17:10:30+05:30;0.021669409708200305
openshift-ingress;2020-02-01T17:11:00+05:30;0.036118464423064905
openshift-ingress;2020-02-01T17:11:30+05:30;0.03546232634030692
openshift-ingress;2020-02-01T17:12:00+05:30;0.03140856149618953
openshift-ingress;2020-02-01T17:12:30+05:30;0.026411807361115452
openshift-ingress;2020-02-01T17:13:00+05:30;0.024793130235095145
openshift-ingress;2020-02-01T17:13:30+05:30;0.043646053450890857
openshift-ingress;2020-02-01T17:14:00+05:30;0.0413103245443712
openshift-ingress;2020-02-01T17:14:30+05:30;0.03585594023888889
openshift-ingress;2020-02-01T17:15:00+05:30;0.04274079099253753
openshift-ingress;2020-02-01T17:15:30+05:30;0.04327712868986338
openshift-ingress;2020-02-01T17:16:00+05:30;0.02092640586499999
openshift-ingress;2020-02-01T17:16:30+05:30;0.02092640586499999
openshift-ingress;2020-02-01T17:17:00+05:30;0.02092640586499999
openshift-ingress;2020-02-01T17:17:30+05:30;0.021495823966413124
openshift-ingress-operator;2020-02-01T16:17:30+05:30;null
openshift-ingress-operator;2020-02-01T16:18:00+05:30;null
openshift-ingress-operator;2020-02-01T16:18:30+05:30;null
openshift-ingress-operator;2020-02-01T16:19:00+05:30;null
openshift-ingress-operator;2020-02-01T16:19:30+05:30;null
openshift-ingress-operator;2020-02-01T16:20:00+05:30;null
openshift-ingress-operator;2020-02-01T16:20:30+05:30;null
openshift-ingress-operator;2020-02-01T16:21:00+05:30;null
openshift-ingress-operator;2020-02-01T16:21:30+05:30;null
openshift-ingress-operator;2020-02-01T16:22:00+05:30;null
openshift-ingress-operator;2020-02-01T16:22:30+05:30;null
openshift-ingress-operator;2020-02-01T16:23:00+05:30;null
openshift-ingress-operator;2020-02-01T16:23:30+05:30;null
openshift-ingress-operator;2020-02-01T16:24:00+05:30;null
openshift-ingress-operator;2020-02-01T16:24:30+05:30;null
openshift-ingress-operator;2020-02-01T16:25:00+05:30;null
openshift-ingress-operator;2020-02-01T16:25:30+05:30;null
openshift-ingress-operator;2020-02-01T16:26:00+05:30;null
openshift-ingress-operator;2020-02-01T16:26:30+05:30;null
openshift-ingress-operator;2020-02-01T16:27:00+05:30;null
openshift-ingress-operator;2020-02-01T16:27:30+05:30;null
openshift-ingress-operator;2020-02-01T16:28:00+05:30;null
openshift-ingress-operator;2020-02-01T16:28:30+05:30;null
openshift-ingress-operator;2020-02-01T16:29:00+05:30;null
openshift-ingress-operator;2020-02-01T16:29:30+05:30;null
openshift-ingress-operator;2020-02-01T16:30:00+05:30;null
openshift-ingress-operator;2020-02-01T16:30:30+05:30;null
openshift-ingress-operator;2020-02-01T16:31:00+05:30;null
openshift-ingress-operator;2020-02-01T16:31:30+05:30;null
openshift-ingress-operator;2020-02-01T16:32:00+05:30;null
openshift-ingress-operator;2020-02-01T16:32:30+05:30;null
openshift-ingress-operator;2020-02-01T16:33:00+05:30;null
openshift-ingress-operator;2020-02-01T16:33:30+05:30;null
openshift-ingress-operator;2020-02-01T16:34:00+05:30;null
openshift-ingress-operator;2020-02-01T16:34:30+05:30;null
openshift-ingress-operator;2020-02-01T16:35:00+05:30;null
openshift-ingress-operator;2020-02-01T16:35:30+05:30;null
openshift-ingress-operator;2020-02-01T16:36:00+05:30;null
openshift-ingress-operator;2020-02-01T16:36:30+05:30;null
openshift-ingress-operator;2020-02-01T16:37:00+05:30;null
openshift-ingress-operator;2020-02-01T16:37:30+05:30;null
openshift-ingress-operator;2020-02-01T16:38:00+05:30;null
openshift-ingress-operator;2020-02-01T16:38:30+05:30;null
openshift-ingress-operator;2020-02-01T16:39:00+05:30;null
openshift-ingress-operator;2020-02-01T16:39:30+05:30;null
openshift-ingress-operator;2020-02-01T16:40:00+05:30;null
openshift-ingress-operator;2020-02-01T16:40:30+05:30;null
openshift-ingress-operator;2020-02-01T16:41:00+05:30;null
openshift-ingress-operator;2020-02-01T16:41:30+05:30;null
openshift-ingress-operator;2020-02-01T16:42:00+05:30;null
openshift-ingress-operator;2020-02-01T16:42:30+05:30;null
openshift-ingress-operator;2020-02-01T16:43:00+05:30;null
openshift-ingress-operator;2020-02-01T16:43:30+05:30;null
openshift-ingress-operator;2020-02-01T16:44:00+05:30;null
openshift-ingress-operator;2020-02-01T16:44:30+05:30;null
openshift-ingress-operator;2020-02-01T16:45:00+05:30;null
openshift-ingress-operator;2020-02-01T16:45:30+05:30;null
openshift-ingress-operator;2020-02-01T16:46:00+05:30;null
openshift-ingress-operator;2020-02-01T16:46:30+05:30;null
openshift-ingress-operator;2020-02-01T16:47:00+05:30;null
openshift-ingress-operator;2020-02-01T16:47:30+05:30;null
openshift-ingress-operator;2020-02-01T16:48:00+05:30;null
openshift-ingress-operator;2020-02-01T16:48:30+05:30;null
openshift-ingress-operator;2020-02-01T16:49:00+05:30;null
openshift-ingress-operator;2020-02-01T16:49:30+05:30;null
openshift-ingress-operator;2020-02-01T16:50:00+05:30;null
openshift-ingress-operator;2020-02-01T16:50:30+05:30;null
openshift-ingress-operator;2020-02-01T16:51:00+05:30;null
openshift-ingress-operator;2020-02-01T16:51:30+05:30;null
openshift-ingress-operator;2020-02-01T16:52:00+05:30;null
openshift-ingress-operator;2020-02-01T16:52:30+05:30;null
openshift-ingress-operator;2020-02-01T16:53:00+05:30;null
openshift-ingress-operator;2020-02-01T16:53:30+05:30;null
openshift-ingress-operator;2020-02-01T16:54:00+05:30;null
openshift-ingress-operator;2020-02-01T16:54:30+05:30;null
openshift-ingress-operator;2020-02-01T16:55:00+05:30;null
openshift-ingress-operator;2020-02-01T16:55:30+05:30;null
openshift-ingress-operator;2020-02-01T16:56:00+05:30;null
openshift-ingress-operator;2020-02-01T16:56:30+05:30;null
openshift-ingress-operator;2020-02-01T16:57:00+05:30;null
openshift-ingress-operator;2020-02-01T16:57:30+05:30;null
openshift-ingress-operator;2020-02-01T16:58:00+05:30;null
openshift-ingress-operator;2020-02-01T16:58:30+05:30;null
openshift-ingress-operator;2020-02-01T16:59:00+05:30;null
openshift-ingress-operator;2020-02-01T16:59:30+05:30;null
openshift-ingress-operator;2020-02-01T17:00:00+05:30;null
openshift-ingress-operator;2020-02-01T17:00:30+05:30;null
openshift-ingress-operator;2020-02-01T17:01:00+05:30;null
openshift-ingress-operator;2020-02-01T17:01:30+05:30;null
openshift-ingress-operator;2020-02-01T17:02:00+05:30;null
openshift-ingress-operator;2020-02-01T17:02:30+05:30;null
openshift-ingress-operator;2020-02-01T17:03:00+05:30;null
openshift-ingress-operator;2020-02-01T17:03:30+05:30;null
openshift-ingress-operator;2020-02-01T17:04:00+05:30;null
openshift-ingress-operator;2020-02-01T17:04:30+05:30;null
openshift-ingress-operator;2020-02-01T17:05:00+05:30;null
openshift-ingress-operator;2020-02-01T17:05:30+05:30;null
openshift-ingress-operator;2020-02-01T17:06:00+05:30;null
openshift-ingress-operator;2020-02-01T17:06:30+05:30;0.00023529627347232347
